999999,67,4010,0,00:03:21.900 --> 00:03:22.650,response,Teacher,Farrah,180.1,
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student sent small machine called lunar orbiter investigate what small machine what's another word maybe that's question means same thing 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,good class know synonym word investigate
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah they're looking really closely they're looking they're discovering what order look really closely already found right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student when look back text trying figure what equipment scientist used discover water moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student look says what equipment think asking like title object question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student student right look back question telling talk about what equipment find water crater what tool where using 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student need find equipment used
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student find water question wants know what equipment science
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what equipment find
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student used moon need figure exactly which piece equipment discover water moon, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student need oxygen specifically talking about which piece equipment used discover water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student specific tool equipment used, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student question talks about equipment there another word equipmentask
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what ways being used
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student would read unintellible where says nasa send small machine called lunar orbiter investigate because understand what question asking
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what equipment scientist discover water moon would student question question didn't anything about what found what find
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student refer back question mention equipment 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student think important word could equipment
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student good okay word really want focus equipment discover 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student scientists remember second word circled underline question discover paragraph says equipment discover water find water moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student said when circled second word
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student question need also look word discovered what discover discover action word something question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,words wanting class find evidence valuable
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student wonder asking about equipment that's kind like machine used discover know where asking about machine evidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right equipment tool equipment another word tool when something that's same word tool would call synonym they're synonyms each other
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student know difference explain difference between discovering looking , "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student when discover something ever seen before
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student finding planning first time
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student remember looking equipment
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student discovering water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student doesn't tell what equipment used discover
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student yeah looking specific tool used discover water moon, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student trying figure which used discover water plot twist 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student someone raised hand tell what question asking what trying answer someone raise student hand what question asking question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,okay what equipment discover water that's what student saying 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,gotcha yeah that's really good question remember question being asked determine like student says equipment that's used discover water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,equipment discover water good class picked some really good ke word word looked equipment discover 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,good okay well equipment same thing tool right trying figure equipment used discover class know what discover means 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah trying figure equipment used scientist find water moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student want look question said question asked what equipment scientist discover water moon trying figure what equipment what what sort tool scientist find water moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student look more question asking equipment what kind equipment search s what what lookingask, evidence"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student question specifically asking what piece equipment search water moon specifically right
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student they're looking specific piece information specific piece equipment sorry, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student they're looking quick equipment right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what's thing equipment find water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student know question what equipment scientist discover water mars
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student glad able then also remember right looking equipment looking know mechanism help there because that's what questions answering right remind what question says 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,equipment here means could plural could more maybe good response could talking about know including multiple ones read about there student think that's good idea talking about more piece 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student when giving response question what equipment scientist discover water science
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student word there look question asked what need look water science
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student discover water right rereading passage what would think scientist discover water 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right look question what equipment scientist used discover water 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student saying about value water moon very valuable
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student potential means going valuable right potential valuable 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student water moon when think word discover when think word discover what some things come mind when discovering something what
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,when first discover something what student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,what what might used first discover remember student said when discover something finding looking seeing first time able locate what might scientist used first initially locate water 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student when discovering something locating first time finding right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what equipment scientist send moon first discover locate water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student needed find equipment what equipment used discover because remember there's lots equipment used lots different things 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what equipment discover always locate word right figure what used discover water which means thirst locate first find 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student well student answer correct that's machine rover explore moon s surface able locate article water which would look through microscope 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student specific question what kind equipment used water find water rover remember, , "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,definitely need know looking what's where find what equipment used find water anything else class
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student believe equipment discover water three word need look answering question alright what equipment scientist discover water moon when discover something
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what moon right there when moon looking things moon sure when discover something looked some when discover something mean student already looked before 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah when discover something first time something student really being able really dive examine look when discover something first time we've seen 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what piece equipment used find water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student look water discover water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student okay question question there convincing evidence water moon could valuable there some word question,"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student well question asking exactly what used discover water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right when question what equipment scientist discover water moon microscope isn't isn't piece equipment word sentence need look discover 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student question what equipment scientist discover water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what word question what looking question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student looking piece equipment
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay question what equipment scientist discover water moon student right looking equipment what equipment 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what used discover what
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student discover water looking piece equipment discover water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right discover look 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student look something discover student going know look
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what piece equipment scientist find water moon what small machine called
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay then what equipment find water 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what sent investigate
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student could beneficial could valuable 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what kind value would valuable
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student however that's question here read question question states asks what equipment equipment scientist discover water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"word discover water moon right phrase there looking just scientific equipment used space looking specific article says discovered water moon which case likestudent said lunar orbiter, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student look back word talk about discover talk about equipment okay what equipment 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student very good what about word discover 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,know what word discover means student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right what looking then tool actually used find water right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay great said discover means find right equipment means tool right question asking identify equipment used discover could tool find water okay
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay looking word discover right said word what word discover means 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student said word discover means find truth 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay look back question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student word equipment what mean talk student selves about word equipment discuss what means
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,alright there class wants share answer what what word equipment means student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student good look word discover talk student self about word discover 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student share what means each other
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student exactly right question asked what used look what find evidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student looked discover because word because there tool scientist used talked about text what discover mean
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what discover mean
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student very good question focusing more what used find water specificallyask, evidence"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student know there water moon scientist discovered question says there evidence water could valuable okay what think valuable means, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what think means
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay awesome valuable means useful asking could water from moon useful okay 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student think water from moon could useful scientist
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student when reading text student looking equipment text discussing know what equipment means know what word means
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student looking some scientific terms remembers what term
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student question there's term question looking
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student water important because question about water science
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what word already talked about water discover equipment right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right convincing good there's more word science 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay what 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student student right remember question just specifically asking discovered water equipment very important didn't need looking tool water 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student feel like more student opinion based details facts student passageevidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student more student opinion based what gave passagequestion
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student teacheri feel like question phrased specifically talking about olive ice discovered water behind scenes like evidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student because question feel like little more specific what discovered water because could also argue astronaut discovered waterask, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student right think question little wanting more specifics what olive ice actually discovered waterask, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student might equipment might need equipment there think question actually asking holding tool hand right would discover water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student actual passage says water valuable resource then list whole bunch reasons know valuable think question really asking convinced there valuable science
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,would very beautiful very find text student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student using information paragraph what equipment scientist find water investigate there water moon, science"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student there convincing evidence remember convincing evidence means looking details article what says directly okay water moon could valuable, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student tricky question okay because valuable definition gave article word
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what meaning valuable there
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right question asking what type equipment scientist used discover water moon what type equipment order there 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student maybe there another machine mentioned discovered water know look water microscope discover water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student good glad recognize just oxygen when they're space look title talking about water space question asks 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student question says what equipment where find question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay used look water what find water 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student talking about water talking about 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student want specifically look question says there convincing ask
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,what valuable mean maybe that's what need what mean valuable student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student talking about water moon that's little more depth just oxygen tank wanted talk
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student question specifically says what equipment scientist discover water moon really important word question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student discover when discover something student looking
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student used well what machine what piece equipment
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student trying trying find find water because what looked know where water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,also talk about crater story whichbrought class little part story want talk about what found find water moon don't student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student before even look into text want look question question specifically asking what equipment scientist discover water evidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"right there know want look some sort equipment based around water text evidence something wanted talk class about,"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student text evidence going support student answers pull straight from text always know student answers close semi correct,"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student evidence really important word because means there's going proof passage want find proof question what equipment discover water, science"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right equipment such question specifically wants know what equipment discover water evidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student about word evidence word value
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student evidence means going prove answer passage tells answer question will there convincing evidence will there we'll find, ask"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student ready come back answer want investigate some other answers first
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student know sure paragraph tell scientist used
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"awesome student could rewrite student answer include piece information, expand"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,okay question what equipment scientist sentence mentioned scientist actually microscope student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"scientists yeah thinking about equipment studentstudent answer mentioned equipment, "
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,trying text text mention oxygen tanks student 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student question both scientist actually equipment when working moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,absolutely student asked what equipment scientist discover water moon would answer using text al science
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student student right talk about water look discussion question 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student anything about equipment used
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student need narrow down student answer more specific 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,okay student which what what where circle word 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what important word words circle question question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,just like student asked discover water
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student when read deeper into passage answer gave else could found what other olive ice could used find water moon crater 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student think could important express water valuable future
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student equipment find water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah which really isn't telling 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what machine right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student find anything talking about oxygen 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student scientists oxygen tanks discover water moon
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,think student told about oxygen tanks oxygen tanks discover water moon something else
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay know know much still don't know what used discover water moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student find evidence when looking answer different question, disagree"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,think student asking about equipment that's used water would need different equipment only just parts would help discover water disagree
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right that's looking s answer said nasa send small machine what else could instead just small machine 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student well yeah what else could student answer instead just saying small machine could made more depth answered more depth
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student small machine could anything couldn't
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what else could student answerquestion
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student know what small machine called
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,teacher know want student self position little when response like hard know what meant because maybe what grade student paper before grade student
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,"student okay there's definitely some room improvement there gave some good information,"
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student improvement tell what changes make
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student depending size could lunar order maybe also small machine tool
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,just kind circle back little thinkwe've kind talked some other people student there feel about student answer giving another shot what might instead evidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student perfect what microscope attached
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student didn't didn't actually name machine right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student look into student statement answer question
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student that's going very valuable what else valuable there talks about therequestion
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student going information just part
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student that's right what else what other purposes takes point answer
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right used what else
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right what know there's more think
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,very much student there's more
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right what would being able split hydrogen oxygen apart what benefit would give astronaut 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,that's good answer student just need little more detail
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student would would work atmosphere right 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student like discussing last session about what thought science fiction long time like wrinkle time actually happen possibly lifetime where they're able
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student need into little more detailevidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student right water being moon future continue space journeys explorations then possibly water will very very valuable moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student according think people actually moon time just send machine called lunar lunar orbiter tool
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student other ke word text
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student there could would great another reason look back people base don't need oxygen breathe 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student would oxygen breathing what about hydrogen part would hydrogen useful
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student student answers changed after discussing
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student what what into little more detail evidence
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student yeah since they're small amounts going able like amount water earth 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student good okay found piece equipment found tool used microscope used find water begin first machine find water 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student think student answer wrong
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,same answer student follow along what just went 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student okay oxygen tanks allows breathe better when they're moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student well take microscope moon 
999999,67,4010,0,00:03:22.920 --> 00:03:24.180,remark,Farrah,Teacher,250.1,student just want little clarification 
